Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Traffic Type,Geo-location Data,Severity Level,Action Taken
86.180.2.76,191.234.233.12,30211,61762,TCP,184,DNS,"Bihar Sharif, Andhra Pradesh",Low,Logged
165.177.113.48,169.78.146.29,6795,49664,TCP,1362,FTP,"Mahbubnagar, Mizoram",Medium,Logged
74.19.60.151,40.134.57.58,23081,43376,UDP,112,FTP,"Korba, Maharashtra",Medium,Blocked
154.93.228.88,132.193.238.115,50751,46115,UDP,374,DNS,"Bhilai, Maharashtra",High,Blocked
19.182.184.194,19.57.162.125,25204,5295,ICMP,956,FTP,"Tumkur, Madhya Pradesh",Medium,Blocked
211.109.164.106,79.116.49.136,28700,18803,TCP,307,HTTP,"Dharmavaram, Punjab",High,Logged
215.50.149.176,200.225.243.68,2924,44169,ICMP,1356,FTP,"Raiganj, West Bengal",High,Blocked
85.111.216.167,112.140.35.86,37532,18064,TCP,768,HTTP,"Siwan, Sikkim",High,Blocked
112.13.184.19,171.40.142.25,32775,48706,TCP,721,DNS,"Raebareli, Karnataka",Medium,Logged
94.108.175.68,155.15.37.4,20382,20689,ICMP,1385,HTTP,"Karaikudi, Maharashtra",Medium,Logged
42.121.100.227,223.253.180.85,48311,38081,UDP,824,HTTP,"Raurkela Industrial Township, Madhya Pradesh",Low,Ignored
69.141.8.106,80.190.92.34,20953,39331,UDP,681,DNS,"Jaunpur, Bihar",Low,Ignored
78.160.24.253,203.15.204.4,11491,42036,UDP,492,DNS,"Hosur, Rajasthan",Medium,Logged
138.88.139.65,205.103.39.36,44512,27535,ICMP,737,HTTP,"Mango, Jharkhand",Medium,Logged
58.30.173.249,163.30.160.105,40998,64982,UDP,752,FTP,"South Dumdum, Uttarakhand",High,Blocked
207.6.160.247,182.44.35.74,27762,8717,UDP,1134,DNS,"Barasat, Manipur",Low,Blocked
70.138.117.115,29.122.242.206,61149,31109,UDP,978,DNS,"Bhatpara, Andhra Pradesh",Medium,Ignored
6.137.130.4,143.251.186.93,64712,20781,ICMP,1338,DNS,"Phusro, Meghalaya",Low,Logged
17.227.60.173,144.120.237.50,6998,44669,UDP,1114,DNS,"Naihati, Assam",Medium,Logged
81.95.125.171,114.2.217.246,15523,52598,ICMP,344,HTTP,"Bhopal, Gujarat",Medium,Ignored
13.5.135.223,105.185.8.225,60593,51657,UDP,845,FTP,"Malegaon, Haryana",High,Ignored
29.99.31.144,103.233.182.167,43484,31158,UDP,660,DNS,"Haldia, Odisha",High,Ignored
107.68.97.189,88.43.119.149,62802,33008,TCP,838,DNS,"Panihati, Gujarat",Low,Ignored
219.206.202.252,83.30.228.218,36174,42206,ICMP,1061,FTP,"Bathinda, Uttar Pradesh",Low,Logged
151.16.207.203,76.236.221.40,31135,22232,UDP,466,DNS,"Navi Mumbai, Haryana",Medium,Blocked
101.196.43.180,96.90.57.80,55765,22065,TCP,209,FTP,"Chittoor, Manipur",Medium,Blocked
51.221.172.2,104.254.230.225,10467,46390,ICMP,234,DNS,"Dehri, West Bengal",Low,Logged
179.105.10.156,155.41.183.147,61855,26707,TCP,622,HTTP,"Silchar, Punjab",Medium,Logged
7.237.5.146,31.246.208.254,34222,39069,ICMP,1135,HTTP,"Bilaspur, Haryana",Low,Ignored
173.105.189.158,23.116.196.13,4017,52520,TCP,911,FTP,"Nagaon, Uttar Pradesh",High,Ignored
20.93.56.69,24.152.33.21,14849,12313,UDP,588,HTTP,"Hyderabad, Himachal Pradesh",High,Blocked
62.184.162.95,206.239.229.132,12090,13215,TCP,305,HTTP,"Chinsurah, Chhattisgarh",High,Blocked
78.178.141.194,145.134.9.127,5017,45888,ICMP,963,FTP,"Guntakal, Uttarakhand",Medium,Ignored
60.121.143.132,90.43.247.104,58072,1093,TCP,322,FTP,"Jammu, Maharashtra",Medium,Logged
45.223.185.14,56.45.164.197,5879,12911,TCP,818,DNS,"New Delhi, Telangana",Low,Logged
194.108.22.59,39.205.202.113,32740,59377,TCP,406,DNS,"Tirupati, Jharkhand",Low,Ignored
146.192.48.227,202.53.102.113,49586,59433,UDP,867,FTP,"Aizawl, Odisha",Medium,Logged
96.242.127.39,104.88.190.78,60651,48339,TCP,379,HTTP,"Raurkela Industrial Township, Sikkim",Low,Ignored
69.64.246.201,154.228.47.15,44396,36293,ICMP,257,DNS,"Pallavaram, Punjab",Medium,Logged
186.91.161.34,75.218.200.175,37672,37390,ICMP,1100,FTP,"Narasaraopet, Madhya Pradesh",Medium,Logged
186.111.184.239,189.184.201.114,12849,39589,UDP,85,HTTP,"Nandyal, Kerala",High,Blocked
178.129.9.15,126.115.58.237,44013,24843,ICMP,312,HTTP,"Tirupati, Haryana",High,Ignored
147.209.252.212,198.123.85.115,59166,14071,TCP,1300,FTP,"Sangli-Miraj & Kupwad, Gujarat",Medium,Blocked
44.197.143.140,156.114.76.41,6829,29589,TCP,632,FTP,"Navi Mumbai, Meghalaya",High,Blocked
135.202.62.93,99.34.184.25,36809,63696,UDP,397,HTTP,"Jalna, Chhattisgarh",Medium,Blocked
108.208.194.236,168.207.47.168,24678,24712,ICMP,81,FTP,"Nizamabad, Himachal Pradesh",Low,Logged
24.96.136.140,6.19.186.65,18031,8982,TCP,1419,DNS,"Warangal, Himachal Pradesh",Medium,Blocked
21.136.234.247,31.241.231.11,46001,20963,ICMP,1080,DNS,"Howrah, Punjab",Low,Blocked
93.173.98.91,102.172.87.254,47581,40464,TCP,1350,FTP,"Etawah, Uttarakhand",Low,Ignored
104.247.200.85,68.191.158.119,33196,57777,UDP,1046,DNS,"Phagwara, Odisha",High,Blocked
35.188.204.117,139.242.228.27,15089,35157,UDP,161,HTTP,"Siliguri, Goa",Medium,Logged
138.227.205.28,209.38.132.186,13272,7476,TCP,539,FTP,"Raiganj, Arunachal Pradesh",High,Blocked
220.245.201.121,26.162.238.158,23325,19119,TCP,703,DNS,"Lucknow, Karnataka",Low,Blocked
91.182.108.33,56.6.175.172,43853,9323,TCP,525,DNS,"Katihar, Jharkhand",High,Ignored
97.131.32.49,43.202.165.180,49691,9007,TCP,319,FTP,"Warangal, Punjab",Low,Logged
111.90.178.203,101.93.4.159,15375,9765,UDP,315,DNS,"Nashik, Manipur",Medium,Ignored
218.119.193.112,193.125.199.204,64222,38726,TCP,1396,DNS,"Guna, Meghalaya",High,Logged
138.68.19.87,33.50.250.10,4713,55925,ICMP,90,FTP,"Bhind, Goa",Medium,Blocked
20.38.106.233,109.152.131.103,19598,6061,ICMP,253,DNS,"Belgaum, Haryana",Low,Logged
39.75.5.96,185.234.177.238,17830,19169,UDP,622,HTTP,"Bhopal, Tripura",High,Ignored
48.55.69.169,142.46.42.224,14573,21077,UDP,1140,DNS,"Pudukkottai, Madhya Pradesh",Medium,Ignored
27.39.182.209,125.190.83.135,35637,64653,TCP,765,FTP,"Anantapur, Assam",Low,Ignored
33.0.10.247,123.88.19.126,7744,24417,ICMP,283,FTP,"Sirsa, Manipur",Medium,Logged
180.150.106.210,106.59.229.232,59560,16028,TCP,1271,HTTP,"Bhilai, Manipur",High,Blocked
181.205.198.7,202.35.6.147,18299,52346,UDP,188,FTP,"Bally, Punjab",Low,Ignored
2.208.90.124,11.232.255.206,62152,15288,ICMP,312,DNS,"Nadiad, Arunachal Pradesh",Low,Blocked
66.248.73.63,220.74.145.243,16166,56317,ICMP,1022,DNS,"Amravati, Haryana",High,Ignored
99.122.100.184,11.252.34.6,29763,10085,ICMP,594,DNS,"Satna, Uttarakhand",Low,Logged
34.5.108.223,57.121.171.214,47425,57938,UDP,1323,HTTP,"Ambarnath, Madhya Pradesh",High,Ignored
62.197.173.170,183.45.140.242,26572,49552,UDP,1179,FTP,"Darbhanga, Arunachal Pradesh",Medium,Logged
40.7.190.254,204.47.218.165,28540,27447,ICMP,955,HTTP,"Panihati, Uttar Pradesh",Low,Ignored
107.58.173.64,9.130.126.42,40256,27925,TCP,1171,DNS,"Kakinada, Meghalaya",High,Blocked
75.52.57.150,39.239.216.188,49011,64151,UDP,213,DNS,"Thrissur, Punjab",Medium,Ignored
108.19.212.87,14.85.56.139,50753,50138,TCP,278,FTP,"Raipur, Haryana",Medium,Blocked
205.244.224.56,181.92.205.108,11617,26007,TCP,1108,FTP,"Mira-Bhayandar, Tripura",Low,Blocked
124.223.21.121,212.124.88.11,59959,40738,ICMP,230,HTTP,"Ambala, Rajasthan",High,Logged
112.35.216.194,31.90.58.221,9946,50260,UDP,968,FTP,"Jaipur, Odisha",High,Blocked
56.42.29.51,182.67.255.100,28081,27513,TCP,417,FTP,"Jabalpur, Rajasthan",Medium,Logged
99.203.226.176,76.255.36.37,22301,60070,ICMP,613,DNS,"Orai, Haryana",Low,Ignored
221.126.127.195,36.173.217.160,21832,6723,TCP,1011,HTTP,"Sikar, Sikkim",High,Ignored
129.7.220.24,177.79.50.150,19401,5778,TCP,621,FTP,"Begusarai, Goa",High,Blocked
106.238.207.189,138.204.56.180,55599,43826,ICMP,1017,DNS,"Agra, Uttarakhand",Low,Blocked
18.38.118.166,201.39.198.147,8653,27347,ICMP,705,DNS,"Latur, Nagaland",Medium,Blocked
169.48.4.188,22.34.190.205,7360,4754,ICMP,724,DNS,"Bhimavaram, Madhya Pradesh",Low,Ignored
33.48.84.137,129.156.10.74,15863,58535,UDP,877,HTTP,"Jhansi, Karnataka",Medium,Ignored
116.59.27.86,122.158.241.119,14191,6211,TCP,139,FTP,"Singrauli, Assam",Low,Ignored
212.225.56.57,71.221.43.224,45620,32344,TCP,365,DNS,"Bellary, Chhattisgarh",High,Logged
87.0.56.7,156.16.207.158,46142,29291,UDP,531,HTTP,"Danapur, Nagaland",Medium,Blocked
16.204.106.82,53.34.63.89,16225,26749,UDP,1496,HTTP,"Uluberia, Uttarakhand",High,Ignored
170.40.191.201,175.134.244.231,24772,34687,UDP,236,HTTP,"Madurai, Kerala",Medium,Logged
162.128.44.202,68.194.163.187,32441,2002,UDP,695,DNS,"Bhilwara, Tamil Nadu",High,Ignored
74.173.80.94,8.246.193.14,25554,65484,ICMP,209,DNS,"Katni, Punjab",Medium,Logged
116.234.189.122,101.185.43.97,43824,41924,ICMP,1020,DNS,"Panipat, Chhattisgarh",Low,Blocked
80.213.169.220,59.190.86.174,41981,63125,UDP,594,HTTP,"Amroha, Manipur",Low,Ignored
132.81.72.144,93.102.146.198,40456,4441,UDP,241,FTP,"Loni, Goa",Medium,Blocked
220.157.126.15,5.61.64.47,21621,63908,TCP,1462,DNS,"Gaya, Telangana",High,Ignored
203.60.66.147,23.152.24.23,23618,2978,ICMP,813,FTP,"Gaya, Rajasthan",High,Ignored
196.39.57.238,197.45.57.167,14020,55206,ICMP,943,FTP,"Dhanbad, Chhattisgarh",Medium,Blocked
29.180.80.124,179.112.15.240,20154,54769,ICMP,136,DNS,"New Delhi, Tripura",High,Ignored
179.122.2.116,141.152.141.113,40455,51878,UDP,1372,DNS,"Raipur, Tripura",High,Logged
108.50.128.24,33.10.67.143,40151,29428,TCP,662,FTP,"Silchar, Jharkhand",Low,Blocked
109.35.19.91,101.190.8.7,21163,46975,ICMP,1364,DNS,"Phagwara, Tamil Nadu",Low,Logged
139.153.138.204,69.90.225.195,38903,62429,UDP,1438,FTP,"Bettiah, Gujarat",Medium,Ignored
67.29.205.10,86.211.171.10,8310,59131,ICMP,453,DNS,"Thane, Uttar Pradesh",High,Blocked
34.58.255.105,52.246.74.171,17865,47813,TCP,349,HTTP,"Rajahmundry, Telangana",Medium,Blocked
147.14.105.48,143.160.235.32,45844,50514,UDP,1207,FTP,"Baranagar, Maharashtra",High,Blocked
14.182.52.212,83.141.96.200,13584,60096,UDP,342,DNS,"Coimbatore, Arunachal Pradesh",Medium,Blocked
55.1.58.176,14.193.85.99,21857,25925,UDP,298,HTTP,"Machilipatnam, Jharkhand",High,Blocked
206.176.60.47,189.136.48.23,51478,49824,ICMP,950,FTP,"Katihar, Tripura",High,Logged
153.71.240.127,57.163.25.105,39891,38369,UDP,397,FTP,"Gandhinagar, West Bengal",Medium,Blocked
42.205.116.58,153.97.52.138,14033,22830,ICMP,807,DNS,"Hazaribagh, Rajasthan",Low,Ignored
128.118.141.255,65.56.244.97,1921,33950,UDP,814,HTTP,"Machilipatnam, Uttar Pradesh",Medium,Ignored
206.153.188.114,126.51.3.44,6957,47985,UDP,172,FTP,"Tadipatri, Punjab",Low,Logged
63.112.223.6,89.37.195.249,2379,34232,TCP,302,FTP,"Phusro, Bihar",Low,Ignored
132.111.175.226,109.230.41.250,4753,58571,ICMP,989,HTTP,"Bhiwani, Madhya Pradesh",High,Logged
155.131.6.116,34.117.117.52,3530,45767,ICMP,855,FTP,"Chapra, Meghalaya",Medium,Blocked
187.16.28.104,183.75.113.59,30966,35071,UDP,905,DNS,"Sonipat, Gujarat",Low,Logged
74.246.109.214,27.141.120.240,52728,21254,TCP,442,FTP,"Ajmer, Mizoram",Medium,Blocked
17.28.212.78,79.208.239.161,20940,33577,TCP,1490,DNS,"Mirzapur, Arunachal Pradesh",Medium,Ignored
90.24.211.14,38.150.20.148,52804,5081,UDP,1198,DNS,"Pali, Karnataka",Medium,Logged
87.48.40.166,142.60.7.38,5080,40487,UDP,1333,FTP,"Chinsurah, Mizoram",High,Ignored
82.27.57.208,107.203.209.236,9428,65025,TCP,582,FTP,"Ranchi, Maharashtra",High,Logged
154.99.54.16,148.110.39.42,41162,63738,TCP,318,DNS,"Udaipur, Meghalaya",Medium,Logged
142.212.182.253,205.244.251.100,35795,65197,TCP,851,FTP,"Kanpur, Andhra Pradesh",Low,Ignored
180.140.8.20,51.93.15.57,45811,44541,TCP,1014,FTP,"Gurgaon, Karnataka",Medium,Blocked
134.17.166.73,7.143.214.161,42233,29317,TCP,473,FTP,"Aizawl, Gujarat",Medium,Logged
103.53.23.40,23.235.123.141,59574,11881,ICMP,1300,DNS,"Hajipur, Kerala",High,Ignored
24.165.200.5,77.222.109.57,41571,12198,ICMP,96,HTTP,"Proddatur, Telangana",High,Logged
84.253.216.195,212.215.3.178,30398,15055,ICMP,1218,FTP,"Karaikudi, Maharashtra",Medium,Blocked
77.213.217.250,183.79.244.220,19550,2694,UDP,416,HTTP,"Bilaspur, Tamil Nadu",Medium,Ignored
213.220.112.237,80.166.23.12,10248,9974,ICMP,582,HTTP,"Kottayam, Odisha",Low,Ignored
148.195.174.18,162.92.87.109,7883,34601,TCP,708,DNS,"Naihati, Uttar Pradesh",Medium,Ignored
189.205.33.232,27.89.99.159,19203,21291,TCP,641,FTP,"Erode, Andhra Pradesh",Low,Ignored
222.172.166.57,28.199.32.253,32921,38568,ICMP,626,FTP,"Pune, Assam",Low,Logged
48.29.134.51,40.68.86.128,60325,38001,UDP,966,DNS,"Mira-Bhayandar, Chhattisgarh",Medium,Blocked
115.56.230.53,178.177.83.141,60249,4586,ICMP,371,DNS,"Ongole, Gujarat",Low,Blocked
5.31.115.140,141.120.230.73,8729,59490,TCP,955,DNS,"Vasai-Virar, Madhya Pradesh",Medium,Ignored
90.133.123.64,109.57.37.83,39925,32068,UDP,298,DNS,"Mahbubnagar, Bihar",High,Ignored
174.18.30.141,160.106.145.138,8121,22402,TCP,291,HTTP,"Dehradun, Nagaland",Low,Ignored
187.23.170.79,207.38.74.133,28284,30449,ICMP,409,HTTP,"Kochi, Nagaland",High,Ignored
122.233.89.154,171.48.169.175,51444,63182,TCP,412,DNS,"Kota, Meghalaya",High,Logged
161.45.194.230,113.182.102.176,40237,9173,TCP,892,HTTP,"Mehsana, Jharkhand",Medium,Logged
210.13.220.46,34.157.108.233,6200,30458,TCP,695,FTP,"Jodhpur, Madhya Pradesh",Medium,Blocked
156.174.221.50,220.130.106.241,6085,26290,UDP,1120,DNS,"Proddatur, Rajasthan",Medium,Ignored
32.96.210.180,146.40.202.140,14763,30480,UDP,975,FTP,"Ludhiana, Manipur",Low,Ignored
106.113.207.80,39.84.74.27,3227,30273,ICMP,200,DNS,"Loni, Haryana",Medium,Blocked
121.180.184.132,220.9.187.204,16784,38807,ICMP,499,HTTP,"Raurkela Industrial Township, Meghalaya",High,Blocked
9.112.245.88,210.212.203.124,37248,28510,ICMP,1396,HTTP,"Kadapa, Chhattisgarh",Medium,Ignored
14.158.211.26,136.210.211.169,43620,37138,ICMP,1083,HTTP,"Ranchi, Himachal Pradesh",High,Ignored
72.192.24.116,15.213.157.16,20038,45699,UDP,263,DNS,"Kolkata, Nagaland",Low,Blocked
198.69.152.23,166.250.97.58,17333,48845,UDP,1064,HTTP,"Hapur, Uttar Pradesh",Low,Logged
83.109.141.196,70.154.31.134,47955,64697,UDP,964,DNS,"Ahmednagar, Kerala",Medium,Ignored
26.197.135.132,24.104.178.246,24331,34816,TCP,378,DNS,"Agartala, Uttar Pradesh",High,Ignored
218.220.84.1,176.103.2.171,64525,23006,TCP,1123,DNS,"Pimpri-Chinchwad, Punjab",Medium,Logged
66.181.9.132,11.164.75.165,64249,51792,ICMP,516,DNS,"Purnia, Kerala",Low,Logged
7.226.238.234,158.95.93.5,23651,29780,ICMP,1205,FTP,"Giridih, Tripura",High,Logged
41.202.252.134,65.231.4.250,23626,45534,UDP,486,DNS,"Ujjain, Manipur",High,Ignored
7.171.220.197,178.227.32.121,42686,23852,TCP,899,DNS,"Bellary, Madhya Pradesh",Medium,Blocked
167.124.52.5,66.134.178.218,5930,11553,TCP,1000,FTP,"Miryalaguda, Odisha",High,Logged
146.75.96.196,71.26.122.21,25650,63254,UDP,150,FTP,"Amravati, Maharashtra",High,Blocked
29.26.114.58,56.222.9.28,26610,38883,TCP,69,DNS,"Madurai, Goa",Low,Logged
180.23.51.30,85.93.108.101,15213,17974,TCP,729,DNS,"Tirunelveli, Assam",Medium,Blocked
94.111.129.13,4.11.23.162,41048,43824,UDP,1121,HTTP,"Udaipur, Odisha",High,Blocked
60.159.167.166,73.251.184.2,57532,55099,UDP,1165,FTP,"Rajahmundry, Karnataka",High,Ignored
63.184.190.204,36.46.221.230,40810,29024,ICMP,634,DNS,"Bhopal, West Bengal",High,Ignored
130.235.235.248,156.20.45.226,42536,47130,TCP,974,DNS,"Srinagar, Himachal Pradesh",Medium,Logged
29.226.114.173,71.118.152.3,22388,37558,ICMP,465,DNS,"Muzaffarpur, Karnataka",Medium,Logged
137.59.255.250,66.204.228.35,7686,45876,ICMP,752,FTP,"Ludhiana, Maharashtra",Low,Ignored
139.162.218.251,197.220.108.47,44274,22206,ICMP,1260,FTP,"Baranagar, Punjab",High,Ignored
163.236.38.156,37.172.189.210,6648,13573,UDP,1266,DNS,"Chinsurah, Mizoram",Medium,Blocked
111.232.121.202,70.172.97.171,1235,45718,UDP,1389,DNS,"Morbi, Himachal Pradesh",Low,Ignored
99.237.220.57,16.210.108.96,15971,57638,TCP,1208,HTTP,"Korba, Gujarat",Low,Ignored
144.187.71.175,98.18.145.175,16486,3986,ICMP,1119,FTP,"Ujjain, Madhya Pradesh",Low,Blocked
21.88.161.242,169.202.82.252,24600,31706,ICMP,364,DNS,"Mahbubnagar, Gujarat",High,Blocked
22.175.234.186,82.31.129.97,5410,6762,UDP,1318,FTP,"Pali, West Bengal",Low,Ignored
144.91.157.210,162.106.80.58,23719,56925,ICMP,111,FTP,"Kavali, Telangana",High,Logged
146.163.241.68,60.212.141.150,36679,15206,TCP,1164,FTP,"Mumbai, Goa",Medium,Logged
134.105.119.119,177.121.16.49,31746,42734,TCP,696,HTTP,"Karnal, Mizoram",High,Ignored
143.135.2.142,81.76.141.109,40207,52104,UDP,760,DNS,"Kanpur, Bihar",Medium,Blocked
5.200.41.253,147.228.253.58,21546,16719,UDP,356,HTTP,"Warangal, Meghalaya",Medium,Ignored
195.207.204.86,54.43.68.4,55862,30296,ICMP,1019,HTTP,"Panihati, Assam",High,Blocked
75.10.32.186,71.211.166.99,15444,39278,TCP,234,DNS,"Aurangabad, Assam",High,Ignored
120.191.242.42,12.172.128.50,35281,24437,TCP,777,FTP,"Darbhanga, Telangana",Medium,Logged
119.80.30.53,118.156.101.164,27665,53460,UDP,247,FTP,"Berhampore, Goa",Low,Blocked
47.53.243.179,150.11.13.58,4276,7362,UDP,999,HTTP,"Ahmedabad, Manipur",Medium,Logged
40.146.213.11,121.72.150.109,38234,4112,UDP,680,FTP,"Thiruvananthapuram, Andhra Pradesh",High,Blocked
32.23.60.116,64.113.233.139,31001,44407,UDP,927,HTTP,"Secunderabad, Meghalaya",High,Blocked
31.86.153.100,204.13.17.104,60060,4010,TCP,986,FTP,"Cuttack, Assam",Low,Ignored
198.49.150.106,107.163.252.211,52031,14342,ICMP,381,DNS,"Ichalkaranji, Arunachal Pradesh",Medium,Logged
102.85.108.87,36.139.218.1,47402,59391,ICMP,1221,HTTP,"Udaipur, Tamil Nadu",High,Logged
14.79.150.138,212.26.125.58,33564,4779,UDP,917,FTP,"Shimoga, Assam",High,Logged
140.231.33.73,220.89.111.76,14614,23339,UDP,1474,HTTP,"Bokaro, Mizoram",Medium,Logged
214.40.218.24,144.248.7.113,30012,47648,UDP,449,FTP,"Bijapur, West Bengal",Medium,Ignored
105.41.110.142,218.198.53.134,18390,23382,TCP,1049,DNS,"Fatehpur, Rajasthan",Low,Ignored
67.126.255.98,112.89.219.235,57976,6434,TCP,1064,HTTP,"Chandigarh, Tamil Nadu",Medium,Logged
91.36.112.94,86.141.145.208,12432,41538,UDP,636,HTTP,"Srikakulam, Meghalaya",Medium,Blocked
54.99.26.18,139.222.137.111,13484,39136,UDP,130,FTP,"Sonipat, Gujarat",High,Blocked
207.162.82.251,138.103.224.178,45273,54501,ICMP,1111,DNS,"Arrah, Kerala",High,Ignored
206.78.247.67,153.129.153.157,18002,36411,ICMP,1261,HTTP,"Sagar, Sikkim",Medium,Logged
63.59.170.163,185.74.242.20,22267,39997,ICMP,456,DNS,"Rourkela, Chhattisgarh",High,Ignored
139.142.247.121,10.123.102.250,41518,56552,UDP,887,FTP,"Tiruppur, Nagaland",High,Blocked
188.50.36.229,88.152.88.6,56384,52623,UDP,696,HTTP,"Dibrugarh, Goa",Medium,Blocked
194.172.55.62,71.249.4.196,40920,37758,ICMP,158,HTTP,"Rajkot, Mizoram",Medium,Logged
23.109.172.21,13.90.128.237,24599,49624,ICMP,220,FTP,"Korba, Himachal Pradesh",Medium,Blocked
213.31.14.173,63.96.100.182,9591,14109,ICMP,593,FTP,"Rewa, Mizoram",High,Logged
183.165.6.174,145.250.186.34,18081,61927,ICMP,406,DNS,"Lucknow, Gujarat",Low,Blocked
76.137.198.28,204.12.89.206,23162,31301,ICMP,1074,FTP,"Haldia, Sikkim",Medium,Logged
132.107.20.19,134.184.93.60,19313,41713,UDP,135,FTP,"Secunderabad, Uttar Pradesh",Medium,Ignored
16.196.27.59,209.77.187.186,13065,61007,ICMP,497,DNS,"Gandhidham, Assam",Low,Logged
64.94.150.118,104.210.119.12,29760,3411,ICMP,846,HTTP,"Hubli–Dharwad, Kerala",Medium,Ignored
152.224.253.118,51.89.12.90,11517,10760,UDP,1391,HTTP,"Rohtak, Jharkhand",High,Blocked
216.187.15.107,50.160.78.105,55042,37217,ICMP,885,DNS,"Rajpur Sonarpur, Tamil Nadu",Medium,Ignored
41.196.54.77,16.10.118.236,28351,17933,TCP,321,HTTP,"Bijapur, Gujarat",Low,Blocked
31.39.58.8,78.157.148.28,9030,5717,UDP,1208,FTP,"Jalandhar, Tamil Nadu",High,Blocked
184.235.64.10,181.187.85.178,12299,6564,UDP,160,FTP,"Nadiad, Telangana",Low,Ignored
90.11.89.33,78.115.215.246,6130,23275,ICMP,1416,FTP,"Barasat, Maharashtra",High,Ignored
151.24.29.250,217.87.67.233,56673,22961,UDP,1082,DNS,"Aurangabad, Meghalaya",Low,Ignored
106.89.15.0,70.218.190.60,56547,44295,TCP,696,HTTP,"Kottayam, Haryana",Medium,Blocked
25.123.52.70,87.168.32.71,63544,36857,TCP,926,FTP,"Phusro, Telangana",High,Logged
114.222.3.31,33.229.243.120,44130,43803,ICMP,1290,FTP,"Raebareli, Odisha",Low,Ignored
107.4.57.146,24.162.123.42,9937,3120,TCP,1055,HTTP,"Gangtok, Himachal Pradesh",High,Blocked
167.117.6.217,79.96.115.31,22026,3184,TCP,518,HTTP,"Surat, Mizoram",Low,Ignored
24.26.26.109,223.227.122.34,24567,56023,ICMP,941,FTP,"Raebareli, Nagaland",High,Logged
39.221.135.28,143.93.176.117,40567,12829,TCP,1354,DNS,"Ajmer, Maharashtra",High,Blocked
123.27.155.88,31.92.19.20,47571,55755,ICMP,1132,DNS,"Bidhannagar, West Bengal",Medium,Blocked
49.76.157.22,199.62.37.93,37314,42634,UDP,1317,DNS,"Sikar, Maharashtra",Medium,Blocked
149.80.104.119,209.5.171.8,65258,57749,TCP,1353,DNS,"Nagaon, Goa",Medium,Blocked
221.239.168.230,136.115.78.163,53439,31822,ICMP,774,DNS,"Ahmednagar, Rajasthan",Medium,Ignored
181.154.20.168,137.166.160.186,38692,46934,UDP,1238,HTTP,"Saharanpur, Mizoram",Medium,Blocked
11.50.187.75,118.199.193.168,36844,55377,ICMP,1462,HTTP,"Rourkela, Madhya Pradesh",High,Blocked
131.252.189.142,94.115.232.88,2790,19866,TCP,902,DNS,"Haldia, Kerala",Low,Ignored
193.80.109.226,54.116.29.62,50849,42592,TCP,176,FTP,"Siwan, Tripura",Medium,Blocked
22.54.229.175,89.10.62.230,36700,32812,TCP,216,FTP,"Tadepalligudem, Himachal Pradesh",High,Blocked
207.245.111.198,83.185.62.80,34800,20644,TCP,1493,HTTP,"Vijayawada, Uttar Pradesh",Medium,Ignored
133.225.36.102,200.35.90.213,51946,30227,UDP,415,FTP,"Aizawl, Mizoram",High,Logged
9.228.143.168,132.157.204.208,34628,59083,UDP,1451,HTTP,"Phagwara, West Bengal",Medium,Blocked
78.65.139.248,80.161.214.70,44046,22884,TCP,1251,FTP,"Tadipatri, Tamil Nadu",Medium,Ignored
218.226.130.224,200.234.213.117,1190,38862,TCP,636,DNS,"Gorakhpur, Punjab",High,Blocked
5.211.231.214,206.226.32.171,50049,5307,TCP,427,HTTP,"Ambala, Madhya Pradesh",High,Blocked
173.184.172.105,93.109.228.139,32022,11653,ICMP,583,FTP,"Meerut, Mizoram",Medium,Ignored
54.181.195.58,20.247.231.235,48160,63314,ICMP,295,HTTP,"Tiruchirappalli, Tamil Nadu",Low,Ignored
14.1.173.218,218.219.106.31,23180,11262,ICMP,213,FTP,"Kottayam, Bihar",High,Logged
40.151.131.71,45.83.115.141,53752,1088,ICMP,185,HTTP,"Nandyal, Uttar Pradesh",Low,Logged
45.150.66.117,191.161.101.33,51271,7395,ICMP,641,DNS,"Jaipur, Odisha",Low,Logged
43.243.14.163,177.38.74.72,63025,16802,UDP,1424,FTP,"Sirsa, Rajasthan",High,Ignored
177.3.41.60,190.158.85.156,31603,58345,TCP,420,DNS,"Morena, Maharashtra",Medium,Logged
166.43.201.213,3.152.66.195,52665,15156,ICMP,571,HTTP,"Shahjahanpur, Karnataka",Medium,Ignored
14.162.121.57,89.67.47.51,48678,28530,ICMP,686,DNS,"Allahabad, Meghalaya",Medium,Logged
215.78.113.160,189.191.113.30,40880,60122,UDP,1289,HTTP,"Tumkur, Maharashtra",Low,Blocked
56.142.139.30,89.34.139.90,31353,26245,TCP,1080,DNS,"Sambhal, Arunachal Pradesh",Medium,Ignored
